fips,state,year,month,population,unemployment,date,code,minwage,fedminwage,cpi,change,gdp
17,illinois,1976,6,8174000.0,6.6,1976-06-01,IL,9.55,10.0,56.9,2.8200000000000003,
18,indiana,1976,6,3810000.0,5.8,1976-06-01,IN,5.68,10.0,56.9,-0.33,
19,iowa,1976,6,2081000.0,4.0,1976-06-01,IA,0.0,10.0,56.9,0.0,
20,kansas,1976,6,1647000.0,4.1,1976-06-01,KS,0.0,10.0,56.9,0.0,
21,kentucky,1976,6,2485000.0,5.5,1976-06-01,KY,7.27,10.0,56.9,4.14,
22,louisiana,1976,6,2705000.0,6.7,1976-06-01,LA,0.0,10.0,56.9,0.0,
23,maine,1976,6,772000.0,8.4,1976-06-01,ME,10.46,10.0,56.9,3.73,
24,maryland,1976,6,2975000.0,6.5,1976-06-01,MD,10.0,10.0,56.9,2.31,
25,massachusetts,1976,6,4210000.0,9.8,1976-06-01,MA,9.55,10.0,56.9,1.1400000000000006,
26,michigan,1976,6,6448000.0,9.4,1976-06-01,MI,10.0,10.0,56.9,2.31,
27,minnesota,1976,6,2811000.0,5.6,1976-06-01,MN,8.18,10.0,56.9,4.57,
28,mississippi,1976,6,1656000.0,6.2,1976-06-01,MS,0.0,10.0,56.9,0.0,
29,missouri,1976,6,3485000.0,6.1,1976-06-01,MO,0.0,10.0,56.9,0.0,
30,montana,1976,6,536000.0,5.8,1976-06-01,MT,8.18,10.0,56.9,0.4899999999999993,
31,nebraska,1976,6,1101000.0,3.1,1976-06-01,NE,7.27,10.0,56.9,2.46,
32,nevada,1976,6,462000.0,8.7,1976-06-01,NV,10.0,10.0,56.9,2.31,
33,new hampshire,1976,6,601000.0,6.5,1976-06-01,NH,10.0,10.0,56.9,2.31,
34,new jersey,1976,6,5381000.0,10.3,1976-06-01,NJ,10.0,10.0,56.9,2.79,
35,new mexico,1976,6,807000.0,8.6,1976-06-01,NM,9.09,10.0,56.9,2.84,
36,new york,1976,6,13224000.0,10.2,1976-06-01,NY,10.46,10.0,56.9,1.5700000000000005,
51000,new york city,1976,6,5685000.0,11.1,1976-06-01,,,,,,
37,north carolina,1976,6,3933000.0,6.0,1976-06-01,NC,9.09,10.0,56.9,2.12,
38,north dakota,1976,6,446000.0,3.7,1976-06-01,ND,9.09,10.0,56.9,4.28,
39,ohio,1976,6,7726000.0,7.6,1976-06-01,OH,7.27,10.0,56.9,3.66,
40,oklahoma,1976,6,2019000.0,5.6,1976-06-01,OK,8.18,10.0,56.9,1.4499999999999993,
41,oregon,1976,6,1736000.0,9.0,1976-06-01,OR,10.46,10.0,56.9,4.450000000000001,
42,pennsylvania,1976,6,8804000.0,8.0,1976-06-01,PA,10.0,10.0,56.9,2.31,
44,rhode island,1976,6,695000.0,7.7,1976-06-01,RI,10.46,10.0,56.9,2.7700000000000005,
45,south carolina,1976,6,2005000.0,6.9,1976-06-01,SC,0.0,10.0,56.9,0.0,
46,south dakota,1976,6,480000.0,3.1,1976-06-01,SD,9.09,10.0,56.9,4.28,
47,tennessee,1976,6,3110000.0,5.9,1976-06-01,TN,0.0,10.0,56.9,0.0,
48,texas,1976,6,8948000.0,5.9,1976-06-01,TX,6.36,10.0,56.9,-0.3700000000000001,
49,utah,1976,6,835000.0,5.6,1976-06-01,UT,7.05,10.0,56.9,1.2800000000000002,
50,vermont,1976,6,342000.0,8.4,1976-06-01,VT,10.46,10.0,56.9,2.7700000000000005,
51,virginia,1976,6,3575000.0,5.8,1976-06-01,VA,9.09,10.0,56.9,9.09,
53,washington,1976,6,2630000.0,8.6,1976-06-01,WA,10.0,10.0,56.9,2.31,
54,west virginia,1976,6,1366000.0,7.4,1976-06-01,WV,9.09,10.0,56.9,3.3200000000000003,
55,wisconsin,1976,6,3263000.0,5.4,1976-06-01,WI,9.55,10.0,56.9,2.580000000000001,
56,wyoming,1976,6,275000.0,3.8,1976-06-01,WY,7.27,10.0,56.9,0.0599999999999996,
1,alabama,1976,7,2636000.0,6.6,1976-07-01,AL,0.0,10.0,56.9,0.0,
2,alaska,1976,7,242000.0,7.3,1976-07-01,AK,12.73,10.0,56.9,2.630000000000001,
4,arizona,1976,7,1652000.0,9.7,1976-07-01,AZ,0.0,10.0,56.9,-2.25,
5,arkansas,1976,7,1545000.0,6.8,1976-07-01,AR,8.64,10.0,56.9,2.870000000000001,
6,california,1976,7,15841000.0,9.0,1976-07-01,CA,9.09,10.0,56.9,1.16,
37,los angeles county,1976,7,5330000.0,8.7,1976-07-01,,,,,,
8,colorado,1976,7,1859000.0,5.8,1976-07-01,CO,4.55,10.0,56.9,-0.2599999999999998,
9,connecticut,1976,7,2261000.0,9.1,1976-07-01,CT,10.05,10.0,56.9,1.16,
10,delaware,1976,7,421000.0,8.8,1976-07-01,DE,9.09,10.0,56.9,1.3999999999999997,
11,district of columbia,1976,7,517000.0,8.4,1976-07-01,DC,10.23,10.0,56.9,2.54,
12,florida,1976,7,6514000.0,9.1,1976-07-01,FL,0.0,10.0,56.9,0.0,
13,georgia,1976,7,3559000.0,8.0,1976-07-01,GA,5.68,10.0,56.9,-0.33,
15,hawaii,1976,7,593000.0,9.0,1976-07-01,HI,10.91,10.0,56.9,3.22,
16,idaho,1976,7,590000.0,5.6,1976-07-01,ID,7.27,10.0,56.9,0.5399999999999991,
17,illinois,1976,7,8183000.0,6.6,1976-07-01,IL,9.55,10.0,56.9,2.8200000000000003,
18,indiana,1976,7,3814000.0,5.7,1976-07-01,IN,5.68,10.0,56.9,-0.33,
19,iowa,1976,7,2084000.0,4.0,1976-07-01,IA,0.0,10.0,56.9,0.0,
20,kansas,1976,7,1649000.0,4.1,1976-07-01,KS,0.0,10.0,56.9,0.0,
21,kentucky,1976,7,2490000.0,5.4,1976-07-01,KY,7.27,10.0,56.9,4.14,
22,louisiana,1976,7,2712000.0,6.8,1976-07-01,LA,0.0,10.0,56.9,0.0,
23,maine,1976,7,774000.0,8.4,1976-07-01,ME,10.46,10.0,56.9,3.73,
24,maryland,1976,7,2979000.0,6.6,1976-07-01,MD,10.0,10.0,56.9,2.31,
25,massachusetts,1976,7,4213000.0,9.6,1976-07-01,MA,9.55,10.0,56.9,1.1400000000000006,
26,michigan,1976,7,6454000.0,9.2,1976-07-01,MI,10.0,10.0,56.9,2.31,
27,minnesota,1976,7,2815000.0,5.6,1976-07-01,MN,8.18,10.0,56.9,4.57,
28,mississippi,1976,7,1659000.0,6.2,1976-07-01,MS,0.0,10.0,56.9,0.0,
29,missouri,1976,7,3489000.0,6.2,1976-07-01,MO,0.0,10.0,56.9,0.0,
30,montana,1976,7,537000.0,5.9,1976-07-01,MT,8.18,10.0,56.9,0.4899999999999993,
31,nebraska,1976,7,1102000.0,3.0,1976-07-01,NE,7.27,10.0,56.9,2.46,
32,nevada,1976,7,464000.0,8.6,1976-07-01,NV,10.0,10.0,56.9,2.31,
33,new hampshire,1976,7,602000.0,6.4,1976-07-01,NH,10.0,10.0,56.9,2.31,
34,new jersey,1976,7,5385000.0,10.4,1976-07-01,NJ,10.0,10.0,56.9,2.79,
35,new mexico,1976,7,810000.0,8.6,1976-07-01,NM,9.09,10.0,56.9,2.84,
36,new york,1976,7,13230000.0,10.2,1976-07-01,NY,10.46,10.0,56.9,1.5700000000000005,
51000,new york city,1976,7,5683000.0,11.1,1976-07-01,,,,,,
37,north carolina,1976,7,3940000.0,5.9,1976-07-01,NC,9.09,10.0,56.9,2.12,
38,north dakota,1976,7,447000.0,3.8,1976-07-01,ND,9.09,10.0,56.9,4.28,
39,ohio,1976,7,7731000.0,7.5,1976-07-01,OH,7.27,10.0,56.9,3.66,
40,oklahoma,1976,7,2023000.0,5.6,1976-07-01,OK,8.18,10.0,56.9,1.4499999999999993,
41,oregon,1976,7,1740000.0,9.1,1976-07-01,OR,10.46,10.0,56.9,4.450000000000001,
42,pennsylvania,1976,7,8810000.0,7.9,1976-07-01,PA,10.0,10.0,56.9,2.31,
44,rhode island,1976,7,696000.0,7.8,1976-07-01,RI,10.46,10.0,56.9,2.7700000000000005,
45,south carolina,1976,7,2009000.0,6.8,1976-07-01,SC,0.0,10.0,56.9,0.0,
46,south dakota,1976,7,481000.0,3.2,1976-07-01,SD,9.09,10.0,56.9,4.28,
47,tennessee,1976,7,3116000.0,6.0,1976-07-01,TN,0.0,10.0,56.9,0.0,
48,texas,1976,7,8974000.0,5.9,1976-07-01,TX,6.36,10.0,56.9,-0.3700000000000001,
49,utah,1976,7,837000.0,5.5,1976-07-01,UT,7.05,10.0,56.9,1.2800000000000002,
50,vermont,1976,7,343000.0,8.3,1976-07-01,VT,10.46,10.0,56.9,2.7700000000000005,
51,virginia,1976,7,3583000.0,5.8,1976-07-01,VA,9.09,10.0,56.9,9.09,
53,washington,1976,7,2636000.0,8.7,1976-07-01,WA,10.0,10.0,56.9,2.31,
54,west virginia,1976,7,1369000.0,7.2,1976-07-01,WV,9.09,10.0,56.9,3.3200000000000003,
55,wisconsin,1976,7,3267000.0,5.3,1976-07-01,WI,9.55,10.0,56.9,2.580000000000001,
56,wyoming,1976,7,276000.0,3.7,1976-07-01,WY,7.27,10.0,56.9,0.0599999999999996,
1,alabama,1976,8,2641000.0,6.7,1976-08-01,AL,0.0,10.0,56.9,0.0,
2,alaska,1976,8,243000.0,7.6,1976-08-01,AK,12.73,10.0,56.9,2.630000000000001,
4,arizona,1976,8,1658000.0,9.6,1976-08-01,AZ,0.0,10.0,56.9,-2.25,
5,arkansas,1976,8,1548000.0,6.7,1976-08-01,AR,8.64,10.0,56.9,2.870000000000001,
6,california,1976,8,15879000.0,9.1,1976-08-01,CA,9.09,10.0,56.9,1.16,
37,los angeles county,1976,8,5335000.0,8.8,1976-08-01,,,,,,
8,colorado,1976,8,1865000.0,5.9,1976-08-01,CO,4.55,10.0,56.9,-0.2599999999999998,
9,connecticut,1976,8,2263000.0,9.0,1976-08-01,CT,10.05,10.0,56.9,1.16,
10,delaware,1976,8,422000.0,8.9,1976-08-01,DE,9.09,10.0,56.9,1.3999999999999997,
11,district of columbia,1976,8,517000.0,8.5,1976-08-01,DC,10.23,10.0,56.9,2.54,
12,florida,1976,8,6532000.0,9.1,1976-08-01,FL,0.0,10.0,56.9,0.0,
13,georgia,1976,8,3567000.0,8.0,1976-08-01,GA,5.68,10.0,56.9,-0.33,
15,hawaii,1976,8,594000.0,8.9,1976-08-01,HI,10.91,10.0,56.9,3.22,
16,idaho,1976,8,592000.0,5.6,1976-08-01,ID,7.27,10.0,56.9,0.5399999999999991,
17,illinois,1976,8,8192000.0,6.6,1976-08-01,IL,9.55,10.0,56.9,2.8200000000000003,
18,indiana,1976,8,3819000.0,5.7,1976-08-01,IN,5.68,10.0,56.9,-0.33,
19,iowa,1976,8,2086000.0,3.9,1976-08-01,IA,0.0,10.0,56.9,0.0,
20,kansas,1976,8,1651000.0,4.1,1976-08-01,KS,0.0,10.0,56.9,0.0,
21,kentucky,1976,8,2494000.0,5.4,1976-08-01,KY,7.27,10.0,56.9,4.14,
22,louisiana,1976,8,2718000.0,6.8,1976-08-01,LA,0.0,10.0,56.9,0.0,
23,maine,1976,8,775000.0,8.5,1976-08-01,ME,10.46,10.0,56.9,3.73,
24,maryland,1976,8,2984000.0,6.6,1976-08-01,MD,10.0,10.0,56.9,2.31,
25,massachusetts,1976,8,4217000.0,9.4,1976-08-01,MA,9.55,10.0,56.9,1.1400000000000006,
26,michigan,1976,8,6462000.0,9.1,1976-08-01,MI,10.0,10.0,56.9,2.31,
27,minnesota,1976,8,2819000.0,5.7,1976-08-01,MN,8.18,10.0,56.9,4.57,
28,mississippi,1976,8,1662000.0,6.3,1976-08-01,MS,0.0,10.0,56.9,0.0,
29,missouri,1976,8,3493000.0,6.3,1976-08-01,MO,0.0,10.0,56.9,0.0,
30,montana,1976,8,538000.0,5.9,1976-08-01,MT,8.18,10.0,56.9,0.4899999999999993,
31,nebraska,1976,8,1103000.0,3.1,1976-08-01,NE,7.27,10.0,56.9,2.46,
32,nevada,1976,8,466000.0,8.6,1976-08-01,NV,10.0,10.0,56.9,2.31,
33,new hampshire,1976,8,604000.0,6.4,1976-08-01,NH,10.0,10.0,56.9,2.31,
34,new jersey,1976,8,5389000.0,10.4,1976-08-01,NJ,10.0,10.0,56.9,2.79,
35,new mexico,1976,8,813000.0,8.6,1976-08-01,NM,9.09,10.0,56.9,2.84,
36,new york,1976,8,13231000.0,10.2,1976-08-01,NY,10.46,10.0,56.9,1.5700000000000005,
51000,new york city,1976,8,5677000.0,11.1,1976-08-01,,,,,,
37,north carolina,1976,8,3948000.0,5.9,1976-08-01,NC,9.09,10.0,56.9,2.12,
38,north dakota,1976,8,448000.0,3.9,1976-08-01,ND,9.09,10.0,56.9,4.28,
39,ohio,1976,8,7738000.0,7.5,1976-08-01,OH,7.27,10.0,56.9,3.66,
40,oklahoma,1976,8,2027000.0,5.5,1976-08-01,OK,8.18,10.0,56.9,1.4499999999999993,
41,oregon,1976,8,1745000.0,9.2,1976-08-01,OR,10.46,10.0,56.9,4.450000000000001,
42,pennsylvania,1976,8,8816000.0,7.9,1976-08-01,PA,10.0,10.0,56.9,2.31,
44,rhode island,1976,8,697000.0,8.0,1976-08-01,RI,10.46,10.0,56.9,2.7700000000000005,
45,south carolina,1976,8,2014000.0,6.8,1976-08-01,SC,0.0,10.0,56.9,0.0,
46,south dakota,1976,8,482000.0,3.3,1976-08-01,SD,9.09,10.0,56.9,4.28,
47,tennessee,1976,8,3122000.0,6.1,1976-08-01,TN,0.0,10.0,56.9,0.0,
48,texas,1976,8,8997000.0,5.8,1976-08-01,TX,6.36,10.0,56.9,-0.3700000000000001,
49,utah,1976,8,840000.0,5.4,1976-08-01,UT,7.05,10.0,56.9,1.2800000000000002,
50,vermont,1976,8,344000.0,8.2,1976-08-01,VT,10.46,10.0,56.9,2.7700000000000005,
51,virginia,1976,8,3590000.0,5.8,1976-08-01,VA,9.09,10.0,56.9,9.09,
53,washington,1976,8,2643000.0,8.9,1976-08-01,WA,10.0,10.0,56.9,2.31,
54,west virginia,1976,8,1371000.0,7.1,1976-08-01,WV,9.09,10.0,56.9,3.3200000000000003,
55,wisconsin,1976,8,3272000.0,5.3,1976-08-01,WI,9.55,10.0,56.9,2.580000000000001,
56,wyoming,1976,8,277000.0,3.7,1976-08-01,WY,7.27,10.0,56.9,0.0599999999999996,
1,alabama,1976,9,2645000.0,6.8,1976-09-01,AL,0.0,10.0,56.9,0.0,
2,alaska,1976,9,243000.0,8.0,1976-09-01,AK,12.73,10.0,56.9,2.630000000000001,
4,arizona,1976,9,1665000.0,9.6,1976-09-01,AZ,0.0,10.0,56.9,-2.25,
5,arkansas,1976,9,1552000.0,6.6,1976-09-01,AR,8.64,10.0,56.9,2.870000000000001,
6,california,1976,9,15916000.0,9.2,1976-09-01,CA,9.09,10.0,56.9,1.16,
37,los angeles county,1976,9,5341000.0,8.9,1976-09-01,,,,,,
8,colorado,1976,9,1870000.0,6.1,1976-09-01,CO,4.55,10.0,56.9,-0.2599999999999998,
9,connecticut,1976,9,2265000.0,8.8,1976-09-01,CT,10.05,10.0,56.9,1.16,
10,delaware,1976,9,422000.0,9.0,1976-09-01,DE,9.09,10.0,56.9,1.3999999999999997,
11,district of columbia,1976,9,516000.0,8.7,1976-09-01,DC,10.23,10.0,56.9,2.54,
12,florida,1976,9,6549000.0,9.1,1976-09-01,FL,0.0,10.0,56.9,0.0,
13,georgia,1976,9,3574000.0,8.0,1976-09-01,GA,5.68,10.0,56.9,-0.33,
15,hawaii,1976,9,596000.0,8.8,1976-09-01,HI,10.91,10.0,56.9,3.22,
16,idaho,1976,9,594000.0,5.6,1976-09-01,ID,7.27,10.0,56.9,0.5399999999999991,
17,illinois,1976,9,8200000.0,6.6,1976-09-01,IL,9.55,10.0,56.9,2.8200000000000003,
18,indiana,1976,9,3823000.0,5.7,1976-09-01,IN,5.68,10.0,56.9,-0.33,
19,iowa,1976,9,2089000.0,3.9,1976-09-01,IA,0.0,10.0,56.9,0.0,
20,kansas,1976,9,1653000.0,4.1,1976-09-01,KS,0.0,10.0,56.9,0.0,
21,kentucky,1976,9,2499000.0,5.3,1976-09-01,KY,7.27,10.0,56.9,4.14,
22,louisiana,1976,9,2723000.0,6.9,1976-09-01,LA,0.0,10.0,56.9,0.0,
23,maine,1976,9,777000.0,8.6,1976-09-01,ME,10.46,10.0,56.9,3.73,
24,maryland,1976,9,2988000.0,6.7,1976-09-01,MD,10.0,10.0,56.9,2.31,
25,massachusetts,1976,9,4220000.0,9.2,1976-09-01,MA,9.55,10.0,56.9,1.1400000000000006,
26,michigan,1976,9,6470000.0,9.0,1976-09-01,MI,10.0,10.0,56.9,2.31,
27,minnesota,1976,9,2823000.0,5.7,1976-09-01,MN,8.18,10.0,56.9,4.57,
28,mississippi,1976,9,1665000.0,6.4,1976-09-01,MS,0.0,10.0,56.9,0.0,
29,missouri,1976,9,3497000.0,6.4,1976-09-01,MO,0.0,10.0,56.9,0.0,
30,montana,1976,9,539000.0,5.9,1976-09-01,MT,8.18,10.0,56.9,0.4899999999999993,
31,nebraska,1976,9,1104000.0,3.1,1976-09-01,NE,7.27,10.0,56.9,2.46,
32,nevada,1976,9,469000.0,8.6,1976-09-01,NV,10.0,10.0,56.9,2.31,
33,new hampshire,1976,9,606000.0,6.3,1976-09-01,NH,10.0,10.0,56.9,2.31,
34,new jersey,1976,9,5394000.0,10.4,1976-09-01,NJ,10.0,10.0,56.9,2.79,
35,new mexico,1976,9,815000.0,8.7,1976-09-01,NM,9.09,10.0,56.9,2.84,
36,new york,1976,9,13233000.0,10.2,1976-09-01,NY,10.46,10.0,56.9,1.5700000000000005,
51000,new york city,1976,9,5672000.0,11.1,1976-09-01,,,,,,
37,north carolina,1976,9,3955000.0,6.0,1976-09-01,NC,9.09,10.0,56.9,2.12,
38,north dakota,1976,9,448000.0,4.0,1976-09-01,ND,9.09,10.0,56.9,4.28,
39,ohio,1976,9,7745000.0,7.5,1976-09-01,OH,7.27,10.0,56.9,3.66,
40,oklahoma,1976,9,2030000.0,5.4,1976-09-01,OK,8.18,10.0,56.9,1.4499999999999993,
41,oregon,1976,9,1751000.0,9.2,1976-09-01,OR,10.46,10.0,56.9,4.450000000000001,
42,pennsylvania,1976,9,8822000.0,7.9,1976-09-01,PA,10.0,10.0,56.9,2.31,
44,rhode island,1976,9,698000.0,8.2,1976-09-01,RI,10.46,10.0,56.9,2.7700000000000005,
45,south carolina,1976,9,2018000.0,6.8,1976-09-01,SC,0.0,10.0,56.9,0.0,
46,south dakota,1976,9,482000.0,3.4,1976-09-01,SD,9.09,10.0,56.9,4.28,
47,tennessee,1976,9,3129000.0,6.1,1976-09-01,TN,0.0,10.0,56.9,0.0,
48,texas,1976,9,9021000.0,5.7,1976-09-01,TX,6.36,10.0,56.9,-0.3700000000000001,
49,utah,1976,9,842000.0,5.4,1976-09-01,UT,7.05,10.0,56.9,1.2800000000000002,
50,vermont,1976,9,345000.0,8.0,1976-09-01,VT,10.46,10.0,56.9,2.7700000000000005,
51,virginia,1976,9,3598000.0,5.8,1976-09-01,VA,9.09,10.0,56.9,9.09,
53,washington,1976,9,2650000.0,9.0,1976-09-01,WA,10.0,10.0,56.9,2.31,
54,west virginia,1976,9,1374000.0,6.9,1976-09-01,WV,9.09,10.0,56.9,3.3200000000000003,
55,wisconsin,1976,9,3276000.0,5.4,1976-09-01,WI,9.55,10.0,56.9,2.580000000000001,
56,wyoming,1976,9,278000.0,3.7,1976-09-01,WY,7.27,10.0,56.9,0.0599999999999996,
1,alabama,1976,10,2650000.0,6.9,1976-10-01,AL,0.0,10.0,56.9,0.0,
2,alaska,1976,10,244000.0,8.3,1976-10-01,AK,12.73,10.0,56.9,2.630000000000001,
4,arizona,1976,10,1671000.0,9.5,1976-10-01,AZ,0.0,10.0,56.9,-2.25,
5,arkansas,1976,10,1555000.0,6.6,1976-10-01,AR,8.64,10.0,56.9,2.870000000000001,
6,california,1976,10,15954000.0,9.3,1976-10-01,CA,9.09,10.0,56.9,1.16,
37,los angeles county,1976,10,5346000.0,8.9,1976-10-01,,,,,,
8,colorado,1976,10,1876000.0,6.3,1976-10-01,CO,4.55,10.0,56.9,-0.2599999999999998,
9,connecticut,1976,10,2267000.0,8.7,1976-10-01,CT,10.05,10.0,56.9,1.16,
10,delaware,1976,10,423000.0,9.1,1976-10-01,DE,9.09,10.0,56.9,1.3999999999999997,
11,district of columbia,1976,10,516000.0,8.8,1976-10-01,DC,10.23,10.0,56.9,2.54,
12,florida,1976,10,6567000.0,9.1,1976-10-01,FL,0.0,10.0,56.9,0.0,
13,georgia,1976,10,3582000.0,8.1,1976-10-01,GA,5.68,10.0,56.9,-0.33,
15,hawaii,1976,10,597000.0,8.7,1976-10-01,HI,10.91,10.0,56.9,3.22,
16,idaho,1976,10,595000.0,5.7,1976-10-01,ID,7.27,10.0,56.9,0.5399999999999991,
17,illinois,1976,10,8209000.0,6.5,1976-10-01,IL,9.55,10.0,56.9,2.8200000000000003,
18,indiana,1976,10,3828000.0,5.8,1976-10-01,IN,5.68,10.0,56.9,-0.33,
19,iowa,1976,10,2091000.0,4.0,1976-10-01,IA,0.0,10.0,56.9,0.0,
20,kansas,1976,10,1655000.0,4.1,1976-10-01,KS,0.0,10.0,56.9,0.0,
21,kentucky,1976,10,2503000.0,5.2,1976-10-01,KY,7.27,10.0,56.9,4.14,
22,louisiana,1976,10,2729000.0,6.9,1976-10-01,LA,0.0,10.0,56.9,0.0,
23,maine,1976,10,778000.0,8.8,1976-10-01,ME,10.46,10.0,56.9,3.73,
24,maryland,1976,10,2993000.0,6.7,1976-10-01,MD,10.0,10.0,56.9,2.31,
25,massachusetts,1976,10,4224000.0,9.1,1976-10-01,MA,9.55,10.0,56.9,1.1400000000000006,
26,michigan,1976,10,6477000.0,9.0,1976-10-01,MI,10.0,10.0,56.9,2.31,
27,minnesota,1976,10,2827000.0,5.8,1976-10-01,MN,8.18,10.0,56.9,4.57,
28,mississippi,1976,10,1667000.0,6.6,1976-10-01,MS,0.0,10.0,56.9,0.0,
29,missouri,1976,10,3501000.0,6.5,1976-10-01,MO,0.0,10.0,56.9,0.0,
30,montana,1976,10,540000.0,6.0,1976-10-01,MT,8.18,10.0,56.9,0.4899999999999993,
31,nebraska,1976,10,1105000.0,3.1,1976-10-01,NE,7.27,10.0,56.9,2.46,
32,nevada,1976,10,471000.0,8.6,1976-10-01,NV,10.0,10.0,56.9,2.31,
33,new hampshire,1976,10,608000.0,6.3,1976-10-01,NH,10.0,10.0,56.9,2.31,
34,new jersey,1976,10,5398000.0,10.5,1976-10-01,NJ,10.0,10.0,56.9,2.79,
35,new mexico,1976,10,818000.0,8.9,1976-10-01,NM,9.09,10.0,56.9,2.84,
36,new york,1976,10,13234000.0,10.2,1976-10-01,NY,10.46,10.0,56.9,1.5700000000000005,
51000,new york city,1976,10,5666000.0,11.1,1976-10-01,,,,,,
37,north carolina,1976,10,3963000.0,6.2,1976-10-01,NC,9.09,10.0,56.9,2.12,
38,north dakota,1976,10,449000.0,4.1,1976-10-01,ND,9.09,10.0,56.9,4.28,
39,ohio,1976,10,7752000.0,7.5,1976-10-01,OH,7.27,10.0,56.9,3.66,
40,oklahoma,1976,10,2034000.0,5.4,1976-10-01,OK,8.18,10.0,56.9,1.4499999999999993,
41,oregon,1976,10,1756000.0,9.3,1976-10-01,OR,10.46,10.0,56.9,4.450000000000001,
42,pennsylvania,1976,10,8828000.0,7.9,1976-10-01,PA,10.0,10.0,56.9,2.31,
44,rhode island,1976,10,699000.0,8.4,1976-10-01,RI,10.46,10.0,56.9,2.7700000000000005,
45,south carolina,1976,10,2023000.0,6.8,1976-10-01,SC,0.0,10.0,56.9,0.0,
46,south dakota,1976,10,483000.0,3.5,1976-10-01,SD,9.09,10.0,56.9,4.28,
47,tennessee,1976,10,3135000.0,6.3,1976-10-01,TN,0.0,10.0,56.9,0.0,
48,texas,1976,10,9044000.0,5.7,1976-10-01,TX,6.36,10.0,56.9,-0.3700000000000001,
49,utah,1976,10,845000.0,5.4,1976-10-01,UT,7.05,10.0,56.9,1.2800000000000002,
50,vermont,1976,10,345000.0,7.9,1976-10-01,VT,10.46,10.0,56.9,2.7700000000000005,
51,virginia,1976,10,3605000.0,5.7,1976-10-01,VA,9.09,10.0,56.9,9.09,
53,washington,1976,10,2657000.0,9.1,1976-10-01,WA,10.0,10.0,56.9,2.31,
54,west virginia,1976,10,1376000.0,6.8,1976-10-01,WV,9.09,10.0,56.9,3.3200000000000003,
55,wisconsin,1976,10,3281000.0,5.4,1976-10-01,WI,9.55,10.0,56.9,2.580000000000001,
56,wyoming,1976,10,279000.0,3.7,1976-10-01,WY,7.27,10.0,56.9,0.0599999999999996,
1,alabama,1976,11,2654000.0,7.0,1976-11-01,AL,0.0,10.0,56.9,0.0,
2,alaska,1976,11,244000.0,8.6,1976-11-01,AK,12.73,10.0,56.9,2.630000000000001,
4,arizona,1976,11,1678000.0,9.4,1976-11-01,AZ,0.0,10.0,56.9,-2.25,
5,arkansas,1976,11,1558000.0,6.6,1976-11-01,AR,8.64,10.0,56.9,2.870000000000001,
6,california,1976,11,15991000.0,9.3,1976-11-01,CA,9.09,10.0,56.9,1.16,
37,los angeles county,1976,11,5351000.0,8.9,1976-11-01,,,,,,
8,colorado,1976,11,1881000.0,6.4,1976-11-01,CO,4.55,10.0,56.9,-0.2599999999999998,
9,connecticut,1976,11,2270000.0,8.5,1976-11-01,CT,10.05,10.0,56.9,1.16,
10,delaware,1976,11,424000.0,9.2,1976-11-01,DE,9.09,10.0,56.9,1.3999999999999997,
11,district of columbia,1976,11,515000.0,8.9,1976-11-01,DC,10.23,10.0,56.9,2.54,
12,florida,1976,11,6584000.0,9.1,1976-11-01,FL,0.0,10.0,56.9,0.0,
13,georgia,1976,11,3590000.0,8.1,1976-11-01,GA,5.68,10.0,56.9,-0.33,
15,hawaii,1976,11,599000.0,8.7,1976-11-01,HI,10.91,10.0,56.9,3.22,
16,idaho,1976,11,597000.0,5.8,1976-11-01,ID,7.27,10.0,56.9,0.5399999999999991,
17,illinois,1976,11,8218000.0,6.4,1976-11-01,IL,9.55,10.0,56.9,2.8200000000000003,
18,indiana,1976,11,3833000.0,5.8,1976-11-01,IN,5.68,10.0,56.9,-0.33,
19,iowa,1976,11,2093000.0,4.0,1976-11-01,IA,0.0,10.0,56.9,0.0,
20,kansas,1976,11,1658000.0,4.1,1976-11-01,KS,0.0,10.0,56.9,0.0,
21,kentucky,1976,11,2507000.0,5.2,1976-11-01,KY,7.27,10.0,56.9,4.14,
22,louisiana,1976,11,2734000.0,6.9,1976-11-01,LA,0.0,10.0,56.9,0.0,
23,maine,1976,11,780000.0,8.9,1976-11-01,ME,10.46,10.0,56.9,3.73,
24,maryland,1976,11,2997000.0,6.7,1976-11-01,MD,10.0,10.0,56.9,2.31,
25,massachusetts,1976,11,4227000.0,9.0,1976-11-01,MA,9.55,10.0,56.9,1.1400000000000006,
26,michigan,1976,11,6485000.0,9.0,1976-11-01,MI,10.0,10.0,56.9,2.31,
27,minnesota,1976,11,2831000.0,5.9,1976-11-01,MN,8.18,10.0,56.9,4.57,
28,mississippi,1976,11,1670000.0,6.7,1976-11-01,MS,0.0,10.0,56.9,0.0,
29,missouri,1976,11,3505000.0,6.5,1976-11-01,MO,0.0,10.0,56.9,0.0,
30,montana,1976,11,542000.0,6.0,1976-11-01,MT,8.18,10.0,56.9,0.4899999999999993,
31,nebraska,1976,11,1106000.0,3.1,1976-11-01,NE,7.27,10.0,56.9,2.46,
32,nevada,1976,11,474000.0,8.7,1976-11-01,NV,10.0,10.0,56.9,2.31,
33,new hampshire,1976,11,610000.0,6.3,1976-11-01,NH,10.0,10.0,56.9,2.31,
