county_fips,year,d_votes,r_votes
31033,2020,17.94333683105981,80.02098635886674
31035,2000,24.0746500777605,72.34836702954898
31035,2004,22.26550794126461,76.20617320946958
31035,2008,25.71711177052423,71.77711836465545
31035,2012,22.633186291143538,75.73803868340686
31035,2016,15.562805872756933,79.02120717781403
31035,2020,17.762788083192802,80.0449690837549
31037,2000,26.033182503770742,70.52790346907994
31037,2004,27.250206440957886,71.2634186622626
31037,2008,35.123321885732125,63.00343428036216
31037,2012,31.573802541544477,66.8295861844249
31037,2016,26.72682016179216,67.54822650902302
31037,2020,27.57600215227334,70.91740651062685
31039,2000,20.33214709371293,76.67852906287071
31039,2004,22.212002759255,76.56932628190388
31039,2008,31.172008808416933,66.84609738194276
31039,2012,25.930583501006037,72.33400402414487
31039,2016,17.648502700049093,76.6323024054983
31039,2020,19.5461694001348,78.79128285778478
31041,2000,18.027336534909495,78.40783154783894
31041,2004,18.531717747683533,80.50605844618674
31041,2008,21.369666547149517,77.10648978128361
31041,2012,19.698072026191344,78.13750454710804
31041,2016,11.341118188251945,83.06794055201698
31041,2020,13.115301184715502,84.93242115801769
31043,2000,44.46460980036298,51.460155089919155
31043,2004,45.75963718820862,53.30309901738474
31043,2008,46.810506566604126,51.46966854283927
31043,2012,47.62059973924381,50.42372881355932
31043,2016,36.85300207039337,57.588788023570636
31043,2020,40.38857815719753,57.78628201354136
31045,2000,22.72852803093068,70.3949185307926
31045,2004,28.01702553830746,70.33049574361542
31045,2008,34.03973509933775,62.94039735099338
31045,2012,30.364806866952787,66.46995708154506
31045,2016,21.78998911860718,71.59956474428726
31045,2020,26.255763164280516,71.12351371026449
